section_id,s_node,e_node,length
7063,7242,7243,135.03134390129242
7064,7243,7241,107.06019059845369
7065,4624,7243,69.45000658848181
7066,7246,29854,64.63846144036958
7067,29854,7245,44.46591502100809
7068,7244,25563,13.072385815427625
7069,25563,16573,94.1518229835684
7070,7249,302,89.68174183428471
7071,302,299,80.0010510713653
7072,299,586,79.67996284810296
7073,19213,7257,188.50597085460052
7074,7253,19220,60.97136877322609
7075,19220,19214,60.0807782304192
7076,19214,7254,60.0326734899246
7077,7260,7277,58.30390204289296
7078,7277,7272,56.90657308295799
7079,7272,7261,44.03705055161216
7080,170,19219,57.46106549745588
7081,19219,170,57.46106549745588
7082,19219,19215,59.04592192620744
7083,19215,19219,59.04592192620744
7084,19215,2433,60.851553905092345
7085,2433,19215,60.85155390509234
7086,7262,19217,40.19429309237498
7087,19217,19203,59.49231976414566
7088,19203,7263,57.10456284397343
7089,2436,19216,59.67673976719728
7090,19216,19218,58.48950768684035
7091,19218,7267,50.29970803137565
7092,7280,28462,429.496917935004
7093,28462,7268,9.403835767388696
7094,19205,26988,18.443538827180824
7095,26988,19205,18.443538827180824
7096,7259,19206,14.10565742745962
7097,7282,7284,6.120848435954496
7098,3660,3663,115.46450016006364
7099,3663,3661,79.62516794645134
7100,3662,3663,113.6111261960954
7101,3663,3652,39.90547993973539
7102,3291,3287,118.37431266034406
7103,3917,7285,169.66381839236513
7104,1551,28347,113.9766799180888
7105,28347,1521,132.6475664653373
7106,7286,7292,158.19687483206866
7107,7292,28348,120.7914048941995
7108,7293,1515,37.40696038697389
7109,7289,7297,96.5292822958212
7110,7294,20149,78.01882197811933
7111,20149,7294,78.01882197811933
7112,20151,7293,117.47990787599404
7113,4176,18191,19.071400181386885
7114,18191,18193,24.600796645903884
7115,7300,34244,224.20737387640443
7116,7301,7303,158.328999637739
7117,7303,7301,158.328999637739
7118,7303,12541,69.21675029900707
7119,12541,7303,69.21675029900707
7120,12541,4167,67.74924488828601
7121,4167,12541,67.74924488828601
7122,7303,25441,125.06944028569268
7123,25260,6669,93.4938470272476
7124,6669,25260,93.49384702724764
7125,7304,7305,197.7969623658777
7126,6664,7309,83.19161947411402
7127,7309,6666,75.0820463968871
7128,7311,7314,118.1096222938074
7129,34244,6662,44.56571424648437
7130,7315,7318,113.84953897253864
7131,7318,7319,91.39551248873164
7132,7319,26656,10.325498207967737
7133,7317,7318,89.20726885535403
7134,7318,7317,89.20726885535404
7135,7318,29411,32.57017413835989
7136,29411,7318,32.57017413835989
7137,29411,4201,129.596033139107
7138,4201,29411,129.596033139107
7139,7321,7322,73.81867279065084
7140,7322,7321,73.81867279065084
7141,7322,26659,29.55285096741806
7142,26659,7322,29.55285096741806
7143,16477,7320,378.5925016322024
7144,7320,4978,33.374896950209205
7145,6900,6907,93.11661259430022
7146,6907,6900,93.11661259430022
7147,6907,6892,91.8569580317194
7148,6892,6907,91.8569580317194
7149,6991,2761,220.87945796370803
7150,7325,7324,180.12743103577262
7151,7328,7327,231.4675282160011
7152,7327,7326,203.80997904058
7153,7329,5385,265.7453399963597
7154,5391,27553,283.3611341604954
7155,4735,4736,88.93287709577172
7156,4736,25532,40.93688699357221
7157,25532,4737,40.8003011984783
7158,4737,4738,50.96033494294541
7159,4738,33481,74.52647027197746
7160,33481,4739,45.81469016995746
7161,4739,23697,36.56785308043296
7162,23697,3706,96.07513748904192
7163,4749,7331,145.21948923318712
7164,7331,4749,145.21948923318712
7165,7017,6186,146.6861796765625
7166,6186,7344,135.02959218921168
7167,7336,7016,123.64903189913062
7168,7016,25877,126.01791078442884
7169,6577,6991,123.65327285945791
7170,6991,6577,123.65327285945791
7171,6991,6994,130.03403905207676
7172,6994,6991,130.03403905207676
7173,6994,6995,142.52317711317687
7174,6995,6994,142.52317711317687
7175,6995,29846,128.46487015268093
7176,29846,6995,128.46487015268093
7177,7342,4239,104.3215041482726
7178,4239,7342,104.3215041482726
7179,5717,22022,32.248733939149545
7180,4238,25516,105.8739263822061
7181,25516,4238,105.8739263822061
7182,7346,7347,100.030655102976
7183,7347,7346,100.030655102976
7184,6931,7349,132.34219427388877
7185,4926,5378,52.00021755205621
7186,5378,4926,52.00021755205621
7187,7356,9853,251.96012594726176
7188,9853,7356,251.9601259472617
7189,9853,9849,123.45663479620808
7190,9849,9853,123.45663479620808
7191,9849,9847,23.37346649104462
7192,9847,9849,23.37346649104462
7193,9847,10007,127.06592640896784
7194,10007,9847,127.06592640896784
7195,10007,10008,37.19253289185707
7196,10008,10007,37.19253289185707
7197,10008,9997,100.21572240981406
7198,9997,10008,100.21572240981406
7199,7375,13920,38.35075025772983
7200,7377,7376,156.1522443718833
7201,7376,7377,156.15224437188328
7202,5885,8870,44.02060862242669
7203,8870,8869,75.4839194650142
7204,8869,7376,49.073171930028735
7205,7376,4107,354.1655929761218
7206,34266,4111,117.623031818123
7207,26498,7379,102.09419328255105
7208,7379,26498,102.09419328255105
7209,7379,1800,89.85625849983668
7210,7003,7379,113.19304058126248
7211,7380,7381,86.07713079300204
7212,7381,7380,86.07713079300204
7213,1800,20497,88.60229380798786
7214,20497,1802,45.77911223007233
7215,1800,1803,122.16701584566364
7216,7382,21384,124.9899035481684
7217,1799,7384,153.43644051785185
7218,7385,7388,161.32128959406424
7219,7386,7387,172.23328961562083
7220,7390,7389,182.59364233993952
7221,7392,26009,13.801209835253276
7222,26009,21786,51.97145170613039
7223,21786,21784,46.75374032146479
7224,21784,19331,46.926068924341486
7225,19331,26526,4.1677619721976455
7226,26526,6735,75.75628090320774
7227,6735,7391,72.84516997736539
7228,1798,7393,216.0517092459289
7229,7410,7395,356.82142994323
7230,490,7396,360.4222039863755
7231,7397,7398,357.5809976217332
7232,7399,7402,215.7077191010812
7233,7402,7403,58.43260157701001
7234,7403,7400,81.43372168381917
7235,7401,7402,104.73186056156212
7236,7403,7404,104.553486769027
7237,1793,7406,25.317301199527627
7238,7405,7406,45.38119368685669
7239,7406,25015,4.78183215740445
7240,25015,7407,28.10243606541127
7241,7407,7408,26.584696011370863
7242,7412,7427,199.646253780962
7243,7411,7412,37.92930316954843
7244,7412,7411,37.92930316954843
7245,7413,491,229.5175039590132
7246,491,7413,229.5175039590132
7247,7415,7416,123.15673030238383
7248,7416,7415,123.15673030238383
7249,7415,20545,76.96632957272365
7250,20545,7415,76.96632957272365
7251,7420,7407,159.32110676919075
7252,7409,7412,52.63493236530672
7253,7409,7421,122.12519512750738
7254,7421,27491,7.392487596487114
7255,27491,7420,48.396091661556405
7256,7420,7422,143.42353735753528
7257,7423,7422,61.17924674763446
7258,7422,7423,61.17924674763446
7259,7422,229,44.23845202034229
7260,229,7422,44.23845202034229
7261,7423,7424,201.18450027320472
7262,7424,27490,63.15092765148376
7263,7423,7424,127.9615559770234
7264,7421,7425,131.71225936852628
7265,7426,27492,50.7691329445362
7266,27492,7426,50.7691329445362
7267,7443,7449,25.79559538233034
7268,7432,7434,104.99613095421778
7269,7434,7433,184.62785070317355
7270,7435,21087,9.673528190599384
7271,21087,7435,9.673528190599384
7272,7436,7437,94.5940247837227
7273,7438,7439,70.78882940187064
7274,7439,7438,70.78882940187064
7275,7439,31144,368.3149721072336
7276,31144,7439,368.31497210723353
7277,31144,10514,163.17420871332
7278,10514,31144,163.17420871332007
7279,10514,7440,57.02315632171849
7280,7440,10514,57.02315632171849
7281,7440,10500,171.45073758003238
7282,10500,7440,171.45073758003235
7283,10500,10507,107.00654825770232
7284,10507,10500,107.00654825770232
7285,10507,10492,79.46490989610419
7286,10492,10507,79.46490989610419
7287,10492,10472,64.20011998606518
7288,10472,10492,64.20011998606518
7289,10472,30284,17.9680629362193
7290,30284,10472,17.9680629362193
7291,30284,10480,102.03078343212364
7292,10480,30284,102.03078343212366
7293,10480,10484,166.9832332796821
7294,10484,10480,166.98323327968214
7295,7441,16373,70.17557471677235
7296,7438,13989,128.15515627861214
7297,7443,7446,22.252376928112614
7298,7446,7443,22.252376928112614
7299,7449,16371,29.76764446815708
7300,16371,7449,29.76764446815708
7301,15345,16373,169.44368694607388
7302,16372,7447,34.71519106118487
7303,7453,7457,68.71860110543024
7304,7454,7455,44.07110788500104
7305,7455,7454,44.07110788500104
7306,7454,7456,89.54073061414549
7307,7456,7458,80.9809962556478
7308,7458,7457,122.2617430230981
7309,7457,7458,122.2617430230981
7310,7458,7459,69.45793248397696
7311,7461,7462,55.76499329546441
7312,7462,7461,55.76499329546441
7313,7462,7465,91.0637957316294
7314,7465,7462,91.0637957316294
7315,7465,7467,87.92526721888102
7316,7467,7465,87.92526721888102
7317,7467,26499,92.4422254214198
7318,26499,7467,92.4422254214198
7319,26499,7464,16.004658027518303
7320,7464,26499,16.004658027518303
7321,7462,7463,97.94885952515013
7322,7463,7462,97.94885952515013
7323,7465,7466,77.48364262648876
7324,7466,7465,77.48364262648876
7325,7467,7468,58.464556647339634
7326,7468,7467,58.464556647339634
7327,7469,7475,24.326532045934872
7328,7475,7469,24.326532045934872
7329,7475,7471,30.810534059913845
7330,7471,7475,30.810534059913845
7331,7471,21291,79.999647296099
7332,21291,7471,79.999647296099
7333,21291,21499,34.241535844976006
7334,21499,21291,34.241535844976006
7335,21499,7476,31.750203376934216
7336,7476,21499,31.750203376934216
7337,7476,7470,60.645287138276416
7338,7470,7476,60.645287138276416
7339,7471,21696,91.92276225388568
7340,7476,7472,86.89081377834059
7341,7473,7474,52.65895673111685
7342,7474,7473,52.65895673111685
7343,7475,7477,105.8398258048734
7344,7477,7475,105.8398258048734
7345,7482,7478,99.02998161312898
7346,7478,7482,99.02998161312898
7347,7478,7480,106.67687280497525
7348,7480,7478,106.67687280497526
7349,7480,31763,155.65563286644908
7350,31763,7480,155.65563286644908
7351,7481,7478,318.51634443177886
7352,7478,7481,318.51634443177886
7353,7479,7480,241.8571201448876
7354,7480,7479,241.8571201448876
7355,240,7485,8.590833916311992
7356,7485,7484,34.730752478481925
7357,7485,7486,192.70555507805315
7358,7487,21506,86.88199779694122
7359,21506,21504,32.443394247614194
7360,21504,21500,43.97201240462615
7361,21500,21505,45.30650096554807
7362,21505,7486,27.00393142870276
7363,7489,7490,151.585930872891
7364,7490,7489,151.585930872891
7365,17388,1594,7.232988725275293
7366,7491,7492,49.97889923515692
7367,7492,7491,49.97889923515692
7368,4113,7492,52.95105833360627
7369,7492,4113,52.95105833360627
7370,7492,7493,42.96891596390735
7371,7493,7492,42.96891596390735
7372,7494,25717,120.7569811101679
7373,25717,7495,61.60363954154533
7374,7495,3507,119.26760554142597
7375,7496,19832,89.01530416995801
7376,7499,25713,143.11803484644116
7377,7501,7497,12.89309409816416
7378,7497,7501,12.89309409816416
7379,7497,7498,6.844453711968748
7380,7498,7497,6.844453711968748
7381,7498,7499,10.564934622766197
7382,7499,7498,10.564934622766197
7383,7499,7500,12.139394342981229
7384,7500,7499,12.139394342981229
7385,7500,7502,5.124975870644187
7386,7502,7500,5.124975870644187
7387,7502,7496,13.50265910021152
7388,7496,7502,13.50265910021152
7389,7496,7501,3.637788638549114
7390,7501,7496,3.637788638549114
7391,7503,7504,26.07522647573279
7392,7504,7503,26.07522647573279
7393,7505,7506,21.82773469987149
7394,7506,7505,21.82773469987149
7395,10956,10955,21.43498266096656
7396,10955,10956,21.43498266096656
7397,7507,7509,63.60073921040103
7398,7509,7508,62.709420133057
7399,7504,7505,355.6523356190701
7400,7062,7510,90.3922779141429
7401,7506,7511,113.16668614329558
7402,7511,7506,113.16668614329558
7403,7511,6709,109.23623268902786
7404,6709,7511,109.23623268902786
7405,25731,7512,15.243671887163478
7406,7512,25731,15.243671887163478
7407,7512,6289,178.79312504908424
7408,6289,7512,178.7931250490842
7409,7513,7514,58.765788426812286
7410,7514,7513,58.765788426812286
7411,7515,6444,30.673623464360997
7412,7516,7518,45.15457257764309
7413,7518,7516,45.15457257764309
7414,7518,7520,74.01035001591822
7415,7520,7518,74.01035001591822
7416,7520,6255,164.35047934554967
7417,6255,7520,164.35047934554967
7418,7518,7517,170.54653496631076
7419,7520,7519,127.1874327029987
7420,7521,7522,95.9012429941391
7421,7522,7521,95.9012429941391
7422,7523,7524,15.873921978187738
7423,7524,7523,15.873921978187738
7424,6706,6707,17.492085819745242
7425,6707,6706,17.492085819745242
7426,7526,7527,74.7519874932983
7427,7527,7526,74.7519874932983
7428,7527,6705,75.81031592197772
7429,6705,7527,75.81031592197772
7430,7530,7531,24.64836499632443
7431,6256,7526,278.0967501696693
7432,7526,6256,278.0967501696694
7433,6696,13026,19.853939855235755
7434,13026,6696,19.853939855235755
7435,13026,7530,32.563738754193785
7436,7530,13026,32.563738754193785
7437,7530,7529,49.62982746663643
7438,7529,7530,49.62982746663643
7439,7529,7528,187.74259797952695
7440,7528,7529,187.74259797952695
7441,7528,7527,281.20397210639584
7442,7531,18356,45.411710027690525
7443,18356,7531,45.411710027690525
7444,7531,7532,201.96284022835684
7445,6269,7533,240.75378493739484
7446,7533,6269,240.75378493739484
7447,6428,6427,12.937247338125918
7448,6427,6428,12.937247338125918
7449,6427,3869,185.3031329998645
7450,3869,6427,185.3031329998645
7451,3870,7534,116.9453747159252
7452,7535,7536,24.24431627239758
7453,7536,7535,24.24431627239758
7454,7538,7539,134.8644897589744
7455,7537,7540,97.07136240093747
7456,7540,7537,97.07136240093747
7457,6427,6422,123.50902458296812
7458,6422,7538,95.23185393915529
7459,7542,7545,37.52288569837693
7460,7545,7544,25.58015528625733
7461,7544,7543,35.197635408587274
7462,7540,7545,11.500457450189558
7463,7545,7540,11.500457450189558
7464,7544,6436,10.765413070668432
7465,7547,29801,13.691281862088164
7466,29801,29803,89.2143038786374
7467,29803,4937,11.956603060600864
7468,19875,7548,122.36043179551127
7469,20422,508,39.13992778977908
7470,7550,2726,224.4129627864385
7471,2726,7550,224.4129627864385
7472,2730,18447,48.153752195100886
7473,18447,7555,508.9251075091846
7474,7555,6368,179.77550135077027
7475,7556,24184,36.740524520016045
7476,6368,7559,113.01717988346758
7477,7559,6368,113.01717988346758
7478,6367,7561,36.073268768338906
7479,7561,6367,36.073268768338906
7480,7561,31725,61.80570937645263
7481,31725,7561,61.80570937645263
7482,30406,7562,84.27325316951325
7483,7562,30406,84.27325316951325
7484,7562,7563,39.45899860201416
7485,7563,7562,39.45899860201416
7486,7565,30403,3.86060769459636
7487,30403,7565,3.86060769459636
7488,30403,7562,131.1867445631706
7489,7562,30403,131.1867445631706
7490,32869,31723,187.95641323293108
7491,31723,32869,187.95641323293108
7492,7567,7568,166.37733841086992
7493,7568,7567,166.37733841086992
7494,2930,7572,100.37737277141102
7495,7572,2930,100.37737277141102
7496,7572,7571,117.25754249172732
7497,7571,7572,117.25754249172732
7498,7571,7569,27.614233093546176
7499,7569,7571,27.614233093546176
7500,7572,33399,24.876416160778547
7501,33399,7572,24.876416160778547
7502,33399,7573,67.08567290722405
7503,7573,33399,67.08567290722405
7504,7573,33395,84.9461954727555
7505,33395,7573,84.9461954727555
7506,33395,7579,136.78515632385236
7507,7579,33395,136.78515632385236
7508,7576,7571,35.99744665117185
7509,7569,7576,38.05665385394174
7510,7581,7577,102.24170659267256
7511,7577,7581,102.24170659267256
7512,7577,7575,98.34109994580686
7513,7575,7577,98.34109994580686
7514,7575,18371,67.35108962867139
7515,18371,7575,67.3510896286714
7516,7577,7578,85.91515181372276
7517,7578,7577,85.91515181372276
7518,7574,7579,104.66881161095073
7519,7579,7574,104.66881161095073
7520,7579,7580,158.2505465856115
7521,7580,7579,158.2505465856115
7522,7580,7570,28.575189092797736
7523,7570,7580,28.575189092797736
7524,7580,30016,155.07296486956153
7525,30016,7580,155.07296486956156
7526,7584,20863,43.80470812669584
7527,7585,7583,111.42171887720954
7528,6499,7588,28.09856053725523
7529,7588,6499,28.09856053725523
7530,7588,22531,108.43914732492766
7531,22531,7588,108.43914732492766
7532,22531,6500,30.89554474416641
7533,6500,22531,30.89554474416641
7534,6500,20863,236.8508288731597
7535,20863,6500,236.8508288731597
7536,6499,7589,158.5651200532582
7537,7589,6499,158.5651200532582
7538,6490,22530,34.529859690043345
7539,22530,6490,34.529859690043345
7540,7594,24191,30.938168393747294
7541,7601,33076,49.7699148968965
7542,33076,7601,49.7699148968965
7543,7602,33078,181.3982467407759
7544,33078,7602,181.3982467407759
7545,7604,7605,952.8119272925676
7546,7605,7604,952.811927292568
7547,7605,7606,387.37204118377787
7548,7606,7605,387.37204118377787
7549,7608,7614,482.7861499075344
7550,7614,7608,482.7861499075343
7551,7614,7620,104.49255536786794
7552,7620,7614,104.49255536786792
7553,7620,29941,163.23653178564442
7554,29941,7620,163.2365317856444
7555,29941,7618,59.017600501061416
7556,7618,29941,59.017600501061416
7557,7609,7607,97.17582686776746
7558,7607,7609,97.17582686776748
7559,2496,18171,168.8076910869687
7560,18171,7610,136.12777201281696
7561,7610,7635,79.54309187048355
7562,7635,7612,82.10931204698122
7563,7612,7613,27.582758475099105
7564,7617,7614,88.72592953896171
7565,7614,7617,88.72592953896171
7566,7612,7615,12.682973101882572
7567,7615,7612,12.682973101882572
7568,7615,7617,140.2483968794762
7569,7617,7615,140.2483968794762
7570,7616,7617,216.4702275017452
7571,7617,7616,216.47022750174517
7572,7617,7619,49.108812663462885
7573,7619,7617,49.108812663462885
7574,7619,7624,25.13642771615821
7575,7624,7619,25.13642771615821
7576,7624,7618,96.64688222848858
7577,7618,7624,96.64688222848858
7578,7619,7620,101.4966392624372
7579,7620,7619,101.4966392624372
7580,7615,7616,84.01284222569618
7581,7616,7615,84.01284222569618
7582,7616,24770,31.2609025680928
7583,24770,7616,31.2609025680928
7584,24770,7621,53.23833315458771
7585,7621,24770,53.23833315458771
7586,7621,7622,26.08344870960292
7587,7622,7621,26.08344870960292
7588,7623,7624,163.2737565961081
7589,7624,7623,163.27375659610806
7590,18171,18172,46.49869900212519
7591,18172,7629,99.54077874839402
7592,7611,7633,20.778708898502483
7593,7633,7611,20.778708898502483
7594,7628,7635,115.72340977097684
7595,7635,7628,115.72340977097684
7596,7636,7637,90.657979522387
7597,7637,7636,90.657979522387
7598,7636,7638,158.26049974560408
7599,7638,7636,158.26049974560405
7600,7643,7646,114.31928046169512
7601,7651,4714,65.97822979606217
7602,7650,7651,111.7477535387763
7603,7651,7650,111.7477535387763
7604,7649,7652,112.97973955017116
7605,7652,7649,112.97973955017116
7606,7644,7653,72.9450189715271
7607,7639,7644,48.54630009935644
7608,7648,7656,57.07693132507172
7609,7656,3105,105.19893655508268
7610,7656,7659,67.80079687125954
7611,7659,7656,67.80079687125954
7612,7659,7657,66.16858226866599
7613,7657,7659,66.16858226866599
7614,7657,30337,39.859565828949
7615,30337,7657,39.859565828949
7616,7658,7659,108.4271632703831
7617,7665,7664,127.67779573090668
7618,4713,4714,112.19285132777534
7619,4714,4715,105.87240423669154
7620,4715,7663,146.38420900040683
7621,7663,30984,48.61980763018872
7622,30984,18369,5.380241511973399
7623,32919,32860,12.082229606896158
7624,32860,32919,12.082229606896158
7625,32860,7645,14.986990707225912
7626,7645,32860,14.986990707225912
7627,7645,4725,93.02317932237568
7628,4725,7645,93.02317932237568
7629,7669,7668,187.48151560663425
7630,7668,7669,187.48151560663428
7631,7673,27692,106.62387794539352
7632,27692,18450,72.98051044101423
7633,18450,4724,59.49488688218628
7634,7676,28385,69.16911425359109
7635,28385,7676,69.16911425359109
7636,28385,7677,27.22778520049799
7637,7677,28385,27.22778520049799
7638,7677,7679,39.55406786446151
7639,7679,7677,39.55406786446151
7640,7679,7678,31.79028074210035
7641,7678,7679,31.79028074210035
7642,7666,22514,25.261042133366477
7643,22514,7666,25.261042133366477
7644,22514,7678,86.65227525310362
7645,7678,22514,86.65227525310362
7646,7677,7683,221.35913552498675
7647,7683,7677,221.3591355249868
7648,7683,7680,60.62923910463648
7649,7680,7683,60.62923910463648
7650,7682,22519,7.07069086167837
7651,22519,7682,7.07069086167837
7652,22519,7683,208.95473371067317
7653,7683,22519,208.9547337106732
7654,7684,7685,114.46724518932388
7655,7685,7684,114.46724518932388
7656,7686,7685,49.74751932223222
7657,7685,7686,49.74751932223222
7658,7685,7687,114.83958207145682
7659,7687,7685,114.83958207145682
7660,7688,27689,24.798569416972008
7661,27689,27688,67.24022377983435
7662,27688,7674,64.05837604339388
7663,21986,7690,216.3953557013868
7664,26950,7690,26.876154640699863
7665,7690,26950,26.876154640699863
7666,7691,7694,76.34786291473226
7667,7694,7691,76.34786291473226
7668,7694,7697,15.91164891947538
7669,7697,7694,15.91164891947538
7670,7697,7692,56.12242370597591
7671,7692,7697,56.12242370597591
7672,7692,7693,71.90396099099266
7673,7693,7692,71.90396099099266
7674,30014,30013,10.754851873775428
7675,30013,30014,10.754851873775428
7676,30013,7692,95.45987323417472
7677,7692,30013,95.45987323417472
7678,7694,18444,119.78258892579788
7679,18444,7694,119.78258892579788
7680,30910,7695,104.69793824512028
7681,7695,30910,104.69793824512028
7682,7696,7697,148.35083030916283
7683,7698,7699,285.21390283299075
7684,7699,7698,285.2139028329908
7685,7700,7701,152.59462676768374
7686,7701,7700,152.59462676768374
7687,7703,7591,178.65479596853135
7688,7591,7703,178.65479596853135
7689,7704,7705,95.60767858173976
7690,7705,7704,95.60767858173976
7691,7591,21985,56.32986181114965
7692,21985,7591,56.32986181114965
7693,7551,7589,225.9228389541596
7694,7589,7551,225.9228389541596
7695,7708,7709,60.09723647460992
7696,7709,7708,60.09723647460992
7697,18548,8218,81.27576861444521
7698,8218,18548,81.27576861444521
7699,8218,12086,83.6812254854654
7700,12086,8218,83.6812254854654
7701,12086,5276,22.4606241293234
7702,5276,12086,22.4606241293234
7703,5276,25165,33.73101160479437
7704,25165,5276,33.73101160479437
7705,25165,8259,140.95943691596858
7706,8259,25165,140.95943691596858
7707,8259,5278,26.79128613339658
7708,5278,8259,26.79128613339658
7709,7719,20895,101.38219925499712
7710,7718,7719,62.44233752008493
7711,7719,1984,35.619700135445854
7712,1984,7720,27.490300510191787
7713,7720,7718,33.63785036272638
7714,20897,7718,103.57661178064603
7715,1986,30853,92.6425997937526
7716,30853,1988,94.23891271874648
7717,1988,22637,100.12718411114191
7718,22637,1987,99.53090648523278
7719,1987,7720,71.15632538624969
7720,7723,7722,86.61910111324505
7721,7722,7721,95.98707533661089
7722,7726,7725,74.31180423884715
7723,7725,7724,90.99508963351995
7724,7727,7729,40.82123603131238
7725,7729,32374,145.90535223512413
7726,32374,7728,51.25324216600872
7727,7729,29252,34.13697613591883
7728,29252,7729,34.13697613591883
7729,29252,29253,24.156095287135457
7730,29253,29252,24.156095287135457
7731,29253,7730,40.50766982728581
7732,7730,29253,40.50766982728581
7733,7731,26589,261.4404731125877
7734,1994,1993,105.96374912668335
7735,2624,26291,10.091353264020071
7736,26291,2624,10.091353264020071
7737,26291,7738,75.3609811588102
7738,7738,26291,75.3609811588102
7739,7738,22640,38.949260416994
7740,22640,7738,38.949260416994
7741,22640,7736,66.11641781688692
7742,7736,22640,66.11641781688692
7743,7736,7734,14.988333245248176
7744,7734,7736,14.988333245248176
7745,7734,26296,43.16842952066668
7746,26296,7734,43.16842952066668
7747,26296,7743,48.43967264213867
7748,7743,26296,48.43967264213867
7749,7743,7732,138.3731885911127
7750,7732,7743,138.3731885911127
7751,7734,7733,124.60538593299844
7752,7735,7736,124.8239932691222
7753,7737,7738,114.94792239095548
7754,7738,7737,114.94792239095548
7755,7739,7732,125.29016877148987
7756,7732,7742,24.03223229126036
7757,7742,5314,80.83505762803708
7758,22649,7753,212.7861286774836
7759,7753,30188,53.64861811042521
7760,30188,7748,57.72316151645417
7761,7748,27575,150.7759953573751
7762,7746,7750,300.47594421315773
7763,7748,7746,108.05994772047262
7764,7746,7748,108.05994772047262
7765,7750,27134,29.58617821289977
7766,27134,7750,29.586178212899767
7767,27134,7754,127.28887226881764
7768,7754,27134,127.28887226881766
7769,7754,28444,93.5383128962888
7770,28444,7754,93.5383128962888
7771,7750,2356,71.02806059867875
7772,2356,7750,71.02806059867875
7773,2081,7756,18.95650508803599
7774,22726,2097,83.16030094760495
7775,2097,22726,83.16030094760495
7776,23270,7761,73.28113458004196
7777,7761,23270,73.28113458004196
7778,7761,28109,149.8183563938025
7779,28109,7761,149.8183563938025
7780,7759,7761,156.85748717080264
7781,7761,7759,156.85748717080267
7782,7763,7760,53.72626543970494
7783,7760,7763,53.72626543970494
7784,7762,28107,425.4371975938333
7785,7762,7772,58.86073200232642
7786,7772,7762,58.86073200232642
7787,7772,7764,239.6098236332001
7788,7764,7772,239.6098236332001
7789,7764,7765,79.90051958811384
7790,7765,7764,79.90051958811384
7791,7766,7767,12.34744010462411
7792,7767,7766,12.347440104624113
7793,7767,33875,104.65675781555387
7794,33875,7767,104.65675781555387
7795,33875,28256,546.2054362895681
7796,28256,33875,546.2054362895681
7797,7768,7770,142.55306259902096
7798,7770,7768,142.55306259902096
7799,7770,7771,122.50236609895047
7800,7771,7770,122.50236609895046
7801,7769,7770,266.973195665287
7802,2020,2027,122.3196660294609
7803,2027,2020,122.3196660294609
7804,2027,2708,106.6728513347468
7805,2708,2027,106.6728513347468
7806,2145,7778,18.4158562701382
7807,7778,19089,16.01992497309823
7808,2145,7776,102.95980937639814
7809,7779,7784,15.91504627506702
7810,7784,7779,15.91504627506702
7811,7784,7788,140.8117635858059
7812,7788,7784,140.8117635858059
7813,7788,7790,100.03092406462258
7814,7790,7788,100.03092406462258
7815,7790,7780,282.6586882021294
7816,7780,7790,282.6586882021294
7817,2037,7785,115.30938648848728
7818,7785,2037,115.30938648848728
7819,7785,7793,64.0011941676217
7820,7793,7785,64.0011941676217
7821,7793,7787,74.83848897451249
7822,7787,7793,74.83848897451249
7823,7787,26610,21.320621090912496
7824,26610,7787,21.320621090912496
7825,26610,7799,58.3303353643561
7826,7799,26610,58.3303353643561
7827,7799,7789,23.11403039506227
7828,7789,7799,23.11403039506227
7829,7789,26612,74.90152071215587
7830,26612,7789,74.90152071215587
7831,26612,7780,63.46524561591152
7832,7780,26612,63.46524561591152
7833,7782,7800,48.31158121878438
7834,7800,7782,48.311581218784376
7835,7800,7783,143.17820919473377
7836,7783,7800,143.1782091947338
7837,7784,7785,178.92426848226174
7838,7785,7784,178.92426848226174
7839,7785,7791,200.1647419234985
7840,7791,7785,200.1647419234985
7841,7791,7786,63.90608450846492
7842,7786,7791,63.90608450846492
7843,7787,7788,179.31840954650357
7844,7789,7790,182.7017777568343
7845,7790,7789,182.7017777568343
7846,7791,7794,62.699646890449806
7847,7794,7791,62.699646890449806
7848,7794,7796,96.69745955072288
7849,7796,7794,96.69745955072288
7850,7793,7794,199.26734047790663
7851,7794,7793,199.26734047790663
7852,7794,26604,63.78271516848634
7853,26604,7794,63.78271516848634
7854,26604,26603,15.240946320036509
7855,26603,26604,15.240946320036509
7856,7796,26610,198.07106941315456
7857,7799,7798,198.9649827493559
7858,7800,7801,148.4065383932691
7859,2031,2028,18.321376054545183
7860,2028,2031,18.321376054545183
7861,2029,7808,43.93006229587895
7862,7808,2029,43.93006229587895
7863,7808,7802,45.10011185571364
7864,7802,7808,45.10011185571364
7865,7802,7805,100.8810771178758
7866,7805,7802,100.8810771178758
7867,2077,7804,12.227052298766871
7868,7804,2077,12.227052298766871
7869,7804,22641,337.76070804458647
7870,7809,7810,117.2118041382522
7871,7810,7809,117.2118041382522
7872,7808,7809,117.27911514127072
7873,7809,7808,117.27911514127072
7874,7802,7811,121.04001833624044
7875,7811,7802,121.04001833624044
7876,7811,30190,45.24820560684954
7877,30190,7811,45.24820560684954
7878,30190,7813,71.59095290131526
7879,7813,30190,71.59095290131526
7880,5132,7807,15.165143619558831
7881,7807,5132,15.165143619558831
7882,7822,7819,186.29749794314685
7883,7819,7815,129.5980905539517
7884,24773,7816,61.2820056186004
7885,7818,7817,22.453219527415943
7886,2031,7826,59.920357929214624
7887,7826,2031,59.920357929214624
